TRANSACTION_ID,TXN_DATE_TIME,LOSS_DT,REPORT_DT,PREMIUM_AMOUNT,CLAIM_AMOUNT,TENURE,AGENT_ID,VENDOR_ID,CUSTOMER_ID
TXN00000231,6/9/2020 0:00,5/30/2020,6/2/2020,53.47,5000,99,AGENT00497,VNDR00535,A00003257
TXN00000232,6/9/2020 0:00,6/7/2020,6/7/2020,133.58,30000,23,AGENT00459,VNDR00075,A00000848
TXN00000233,6/9/2020 0:00,6/2/2020,6/4/2020,129.55,5000,51,AGENT00980,VNDR00313,A00008547
TXN00000234,6/9/2020 0:00,5/21/2020,5/26/2020,136.01,5000,88,AGENT00322,VNDR00430,A00001399
TXN00000235,6/9/2020 0:00,5/24/2020,5/29/2020,149.02,2000,109,AGENT00660,VNDR00197,A00007605
TXN00000236,6/9/2020 0:00,6/5/2020,6/6/2020,120.41,10000,40,AGENT00218,VNDR00197,A00007591
TXN00000237,6/9/2020 0:00,5/29/2020,6/3/2020,7.03,700,105,AGENT00636,VNDR00543,A00000787
TXN00000238,6/9/2020 0:00,5/24/2020,5/29/2020,127.6,28000,111,AGENT01001,VNDR00316,A00000912
TXN00000239,6/9/2020 0:00,5/29/2020,6/3/2020,80.98,30000,109,AGENT00312,VNDR00591,A00007889
TXN00000240,6/9/2020 0:00,6/4/2020,6/5/2020,73.52,55000,25,AGENT00806,VNDR00197,A00005063
TXN00000241,6/9/2020 0:00,5/26/2020,5/31/2020,57.72,5000,35,AGENT00613,VNDR00243,A00009842
TXN00000242,6/9/2020 0:00,5/22/2020,5/27/2020,10.61,700,92,AGENT01011,VNDR00197,A00001073
TXN00000243,6/9/2020 0:00,5/21/2020,5/26/2020,74.66,63000,79,AGENT00807,VNDR00458,A00005542
TXN00000244,6/9/2020 0:00,5/26/2020,5/31/2020,77.35,1000,46,AGENT00018,VNDR00540,A00007877
TXN00000245,6/9/2020 0:00,5/20/2020,5/25/2020,130.65,39000,83,AGENT01086,VNDR00197,A00006667
TXN00000246,6/9/2020 0:00,6/8/2020,6/8/2020,10.2,400,79,AGENT00295,VNDR00197,A00009896
TXN00000247,6/9/2020 0:00,5/20/2020,5/25/2020,123.3,1000,31,AGENT00864,VNDR00197,A00004413
TXN00000248,6/10/2020 0:00,6/3/2020,6/5/2020,90.32,5000,106,AGENT00974,VNDR00204,A00004506
TXN00000249,6/10/2020 0:00,6/5/2020,6/6/2020,10.18,200,107,AGENT00464,VNDR00197,A00004564
TXN00000250,6/10/2020 0:00,5/30/2020,6/4/2020,190.93,4000,8,AGENT00367,VNDR00529,A00005816
TXN00000251,6/10/2020 0:00,6/6/2020,6/7/2020,11.64,100,103,AGENT00979,VNDR00086,A00008005
TXN00000252,6/10/2020 0:00,6/8/2020,6/8/2020,74.82,6000,50,AGENT00412,VNDR00517,A00004325
TXN00000253,6/10/2020 0:00,6/3/2020,6/5/2020,98.9,3000,50,AGENT00121,VNDR00197,A00007699
TXN00000254,6/10/2020 0:00,5/28/2020,6/2/2020,70.94,4000,95,AGENT00428,VNDR00188,A00004524
TXN00000255,6/10/2020 0:00,6/2/2020,6/5/2020,106.17,2000,30,AGENT00274,VNDR00197,A00006293
TXN00000256,6/10/2020 0:00,5/31/2020,6/3/2020,88.45,80000,12,AGENT00027,VNDR00126,A00004252
TXN00000257,6/10/2020 0:00,5/26/2020,5/31/2020,75.38,4000,9,AGENT00014,VNDR00546,A00003797
TXN00000258,6/10/2020 0:00,5/27/2020,6/1/2020,57.15,54000,6,AGENT00413,VNDR00197,A00003072
TXN00000259,6/10/2020 0:00,6/5/2020,6/6/2020,73.44,1000,95,AGENT00808,VNDR00550,A00002757
TXN00000260,6/10/2020 0:00,5/22/2020,5/27/2020,9.6,200,48,AGENT00982,VNDR00228,A00004422
TXN00000261,6/10/2020 0:00,6/2/2020,6/5/2020,129.97,4000,17,AGENT01068,VNDR00307,A00002818
TXN00000262,6/10/2020 0:00,6/6/2020,6/7/2020,52.48,73000,13,AGENT00392,VNDR00385,A00004769
TXN00000263,6/10/2020 0:00,5/25/2020,5/30/2020,134.18,4000,7,AGENT00072,VNDR00582,A00008702
TXN00000264,6/10/2020 0:00,5/30/2020,6/4/2020,66.98,5000,59,AGENT01103,VNDR00197,A00002353
TXN00000265,6/10/2020 0:00,5/23/2020,5/28/2020,7.38,400,31,AGENT01121,VNDR00461,A00009319
TXN00000266,6/10/2020 0:00,5/31/2020,6/3/2020,149.03,2000,111,AGENT00480,VNDR00509,A00004971
TXN00000267,6/10/2020 0:00,6/7/2020,6/7/2020,134.54,6000,38,AGENT00173,VNDR00187,A00005752
TXN00000268,6/10/2020 0:00,5/25/2020,5/30/2020,61.82,1000,31,AGENT00217,VNDR00325,A00002527
TXN00000269,6/10/2020 0:00,6/8/2020,6/8/2020,89.56,5000,26,AGENT00673,VNDR00423,A00000970
TXN00000270,6/10/2020 0:00,6/8/2020,6/8/2020,72.49,1000,97,AGENT00925,VNDR00010,A00001896
TXN00000271,6/11/2020 0:00,6/6/2020,6/7/2020,82.7,72000,119,AGENT00789,VNDR00197,A00009828
TXN00000272,6/11/2020 0:00,6/8/2020,6/8/2020,131.7,11000,6,AGENT00115,VNDR00545,A00000412
TXN00000273,6/11/2020 0:00,6/5/2020,6/7/2020,153.34,27000,59,AGENT00241,VNDR00571,A00000295
TXN00000274,6/11/2020 0:00,5/29/2020,6/3/2020,180.34,12000,86,AGENT00667,VNDR00197,A00008093
TXN00000275,6/11/2020 0:00,6/3/2020,6/6/2020,8.74,100,68,AGENT00094,VNDR00060,A00003541
TXN00000276,6/11/2020 0:00,5/25/2020,5/30/2020,85.41,29000,52,AGENT00037,VNDR00538,A00001678
TXN00000277,6/11/2020 0:00,6/1/2020,6/4/2020,141.15,11000,80,AGENT00741,VNDR00197,A00008295
TXN00000278,6/11/2020 0:00,5/23/2020,5/28/2020,8.58,700,86,AGENT00843,VNDR00197,A00002775
TXN00000279,6/11/2020 0:00,5/25/2020,5/30/2020,120.98,19000,97,AGENT01090,VNDR00535,A00001166
TXN00000280,6/11/2020 0:00,6/6/2020,6/7/2020,8.25,200,8,AGENT00059,VNDR00305,A00003617
TXN00000281,6/11/2020 0:00,6/2/2020,6/5/2020,93.9,2000,117,AGENT00467,VNDR00197,A00005861
TXN00000282,6/11/2020 0:00,6/10/2020,6/10/2020,7.7,200,46,AGENT00480,VNDR00233,A00004948
TXN00000283,6/11/2020 0:00,5/24/2020,5/29/2020,117.02,19000,37,AGENT00542,VNDR00197,A00004975
TXN00000284,6/11/2020 0:00,5/26/2020,5/31/2020,113.93,10000,40,AGENT00647,VNDR00377,A00002933
TXN00000285,6/11/2020 0:00,6/7/2020,6/8/2020,127.79,36000,109,AGENT01109,VNDR00197,A00002781
TXN00000286,6/11/2020 0:00,6/8/2020,6/8/2020,115.54,5000,117,AGENT00633,VNDR00570,A00003981
TXN00000287,6/11/2020 0:00,5/27/2020,6/1/2020,75.85,60000,102,AGENT01124,VNDR00468,A00007633
TXN00000288,6/11/2020 0:00,5/25/2020,5/30/2020,159.98,25000,119,AGENT00048,VNDR00019,A00003395
TXN00000289,6/11/2020 0:00,6/2/2020,6/5/2020,8.6,400,82,AGENT00719,VNDR00197,A00008184
TXN00000290,6/11/2020 0:00,6/10/2020,6/10/2020,145,23000,12,AGENT01168,VNDR00555,A00005321
TXN00000291,6/12/2020 0:00,5/26/2020,5/31/2020,93.84,44000,84,AGENT00093,VNDR00197,A00004662
TXN00000292,6/12/2020 0:00,6/7/2020,6/8/2020,52.94,47000,18,AGENT00658,VNDR00366,A00008498
TXN00000293,6/12/2020 0:00,6/4/2020,6/7/2020,149.77,27000,6,AGENT00352,VNDR00197,A00007785
TXN00000294,6/12/2020 0:00,6/7/2020,6/8/2020,103.98,25000,67,AGENT00077,VNDR00012,A00005768
TXN00000295,6/12/2020 0:00,6/6/2020,6/8/2020,138.1,23000,109,AGENT00161,VNDR00266,A00004423
TXN00000296,6/12/2020 0:00,5/23/2020,5/28/2020,82.08,89000,113,AGENT00492,VNDR00087,A00005109
TXN00000297,6/12/2020 0:00,6/5/2020,6/7/2020,56.26,70000,22,AGENT00383,VNDR00106,A00006321
TXN00000298,6/12/2020 0:00,5/31/2020,6/5/2020,74.96,1000,51,AGENT00110,VNDR00484,A00007548
TXN00000299,6/12/2020 0:00,6/7/2020,6/8/2020,9.51,100,29,AGENT00496,VNDR00197,A00007255
TXN00000300,6/12/2020 0:00,6/1/2020,6/6/2020,107.93,19000,36,AGENT00825,VNDR00197,A00004346
TXN00000301,6/12/2020 0:00,5/31/2020,6/5/2020,105.12,21000,86,AGENT00262,VNDR00541,A00007689
TXN00000302,6/12/2020 0:00,5/25/2020,5/30/2020,87.66,21000,60,AGENT00977,VNDR00414,A00006433
TXN00000303,6/12/2020 0:00,6/2/2020,6/5/2020,149.62,25000,56,AGENT00906,VNDR00197,A00004452
TXN00000304,6/12/2020 0:00,6/6/2020,6/8/2020,103.16,3000,115,AGENT00534,VNDR00197,A00000358
TXN00000305,6/12/2020 0:00,5/29/2020,6/3/2020,151.57,5000,102,AGENT00922,VNDR00197,A00006175
TXN00000306,6/12/2020 0:00,5/23/2020,5/28/2020,124.6,5000,22,AGENT00068,VNDR00141,A00005032
TXN00000307,6/12/2020 0:00,6/4/2020,6/7/2020,106.34,8000,74,AGENT00383,VNDR00222,A00001617
TXN00000308,6/12/2020 0:00,5/27/2020,6/1/2020,128.92,24000,34,AGENT00938,VNDR00204,A00009631
TXN00000309,6/12/2020 0:00,5/26/2020,5/31/2020,116.33,4000,98,AGENT00921,VNDR00513,A00000282
TXN00000310,6/12/2020 0:00,5/30/2020,6/4/2020,96.1,6000,80,AGENT00730,VNDR00197,A00009043
TXN00000311,6/12/2020 0:00,5/31/2020,6/5/2020,107.76,4000,91,AGENT00278,VNDR00364,A00006472
TXN00000312,6/12/2020 0:00,6/6/2020,6/8/2020,77.48,5000,51,AGENT00963,VNDR00391,A00000530
TXN00000313,6/12/2020 0:00,5/24/2020,5/29/2020,94.66,5000,119,AGENT00970,VNDR00327,A00003041
TXN00000314,6/12/2020 0:00,6/10/2020,6/10/2020,7.16,100,93,AGENT00369,VNDR00532,A00000557
TXN00000315,6/12/2020 0:00,6/10/2020,6/10/2020,98.98,36000,11,AGENT00411,VNDR00327,A00006886
TXN00000316,6/12/2020 0:00,5/28/2020,6/2/2020,141.91,17000,50,AGENT01138,VNDR00301,A00002050
TXN00000317,6/13/2020 0:00,6/8/2020,6/9/2020,110.44,3000,67,AGENT00966,VNDR00584,A00001251
TXN00000318,6/13/2020 0:00,5/25/2020,5/30/2020,125.57,5000,80,AGENT00923,VNDR00415,A00004584
TXN00000319,6/13/2020 0:00,5/27/2020,6/1/2020,151.18,2000,33,AGENT00066,VNDR00183,A00009111
TXN00000320,6/13/2020 0:00,5/27/2020,6/1/2020,181.48,10000,34,AGENT00614,VNDR00324,A00005461
TXN00000321,6/13/2020 0:00,6/1/2020,6/6/2020,121.7,4000,101,AGENT00940,VNDR00564,A00002955
TXN00000322,6/13/2020 0:00,5/24/2020,5/29/2020,114.12,5000,75,AGENT01013,VNDR00197,A00001742
TXN00000323,6/13/2020 0:00,5/27/2020,6/1/2020,83.07,19000,64,AGENT01178,VNDR00553,A00000952
TXN00000324,6/13/2020 0:00,6/4/2020,6/7/2020,104.64,8000,23,AGENT00705,VNDR00197,A00002637
TXN00000325,6/13/2020 0:00,5/27/2020,6/1/2020,97.13,6000,50,AGENT00643,VNDR00373,A00007698
TXN00000326,6/13/2020 0:00,6/9/2020,6/10/2020,108.04,14000,62,AGENT00720,VNDR00102,A00004621
TXN00000327,6/13/2020 0:00,5/29/2020,6/3/2020,69.61,5000,14,AGENT00463,VNDR00449,A00003346
TXN00000328,6/13/2020 0:00,6/6/2020,6/8/2020,57.03,78000,55,AGENT00754,VNDR00283,A00000444
TXN00000329,6/13/2020 0:00,5/24/2020,5/29/2020,168.21,16000,53,AGENT00095,VNDR00197,A00009658
TXN00000330,6/13/2020 0:00,5/31/2020,6/5/2020,93.49,23000,43,AGENT00944,VNDR00483,A00006222
TXN00000331,6/13/2020 0:00,6/9/2020,6/10/2020,117.76,5000,60,AGENT00196,VNDR00005,A00008673
TXN00000332,6/13/2020 0:00,5/28/2020,6/2/2020,7.05,300,72,AGENT01025,VNDR00025,A00003179
TXN00000333,6/13/2020 0:00,5/28/2020,6/2/2020,124.09,25000,101,AGENT01138,VNDR00540,A00001907
TXN00000334,6/13/2020 0:00,6/3/2020,6/6/2020,158.57,11000,40,AGENT00841,VNDR00579,A00007937
TXN00000335,6/13/2020 0:00,6/12/2020,6/12/2020,142.09,28000,36,AGENT00406,VNDR00565,A00000439
TXN00000336,6/13/2020 0:00,6/4/2020,6/7/2020,81.75,1000,72,AGENT01009,VNDR00319,A00002730
TXN00000337,6/13/2020 0:00,6/6/2020,6/8/2020,95.6,26000,15,AGENT01113,VNDR00339,A00007208
TXN00000338,6/13/2020 0:00,6/11/2020,6/11/2020,56.41,1000,94,AGENT00247,VNDR00197,A00003231
TXN00000339,6/13/2020 0:00,5/31/2020,6/5/2020,66,5000,73,AGENT00774,VNDR00545,A00008540
TXN00000340,6/14/2020 0:00,5/25/2020,5/30/2020,169.13,6000,109,AGENT01039,VNDR00106,A00006198
TXN00000341,6/14/2020 0:00,6/6/2020,6/9/2020,98.75,19000,27,AGENT01056,VNDR00321,A00004574
TXN00000342,6/14/2020 0:00,6/4/2020,6/7/2020,90.83,4000,111,AGENT00295,VNDR00153,A00009166
TXN00000343,6/14/2020 0:00,6/12/2020,6/12/2020,181.09,15000,8,AGENT00763,VNDR00197,A00002041
TXN00000344,6/14/2020 0:00,6/10/2020,6/11/2020,137.71,8000,64,AGENT00237,VNDR00197,A00009918
TXN00000345,6/14/2020 0:00,6/8/2020,6/10/2020,87.64,10000,97,AGENT01195,VNDR00365,A00002725
TXN00000346,6/14/2020 0:00,5/28/2020,6/2/2020,120.46,11000,42,AGENT01176,VNDR00197,A00007981
TXN00000347,6/14/2020 0:00,5/27/2020,6/1/2020,10.9,700,74,AGENT00786,VNDR00406,A00005141
TXN00000348,6/14/2020 0:00,6/13/2020,6/13/2020,108.84,4000,56,AGENT00583,VNDR00197,A00004408
TXN00000349,6/14/2020 0:00,5/25/2020,5/30/2020,126.27,16000,58,AGENT00543,VNDR00484,A00002084
TXN00000350,6/14/2020 0:00,5/30/2020,6/4/2020,76.45,1000,44,AGENT00975,VNDR00433,A00008408
TXN00000351,6/14/2020 0:00,5/30/2020,6/4/2020,9.5,300,93,AGENT00525,VNDR00197,A00006343
TXN00000352,6/14/2020 0:00,6/11/2020,6/11/2020,128.02,15000,40,AGENT00064,VNDR00164,A00001157
TXN00000353,6/14/2020 0:00,6/8/2020,6/10/2020,141.3,28000,115,AGENT00769,VNDR00463,A00009612
TXN00000354,6/14/2020 0:00,5/28/2020,6/2/2020,87.56,11000,94,AGENT00907,VNDR00197,A00003521
TXN00000355,6/14/2020 0:00,6/11/2020,6/11/2020,104.97,1000,73,AGENT00122,VNDR00491,A00001937
TXN00000356,6/14/2020 0:00,6/2/2020,6/7/2020,75.21,4000,56,AGENT00432,VNDR00326,A00006480
TXN00000357,6/14/2020 0:00,6/5/2020,6/8/2020,9.89,400,47,AGENT00709,VNDR00319,A00003794
TXN00000358,6/14/2020 0:00,5/31/2020,6/5/2020,62.99,2000,32,AGENT01060,VNDR00548,A00007745
TXN00000359,6/14/2020 0:00,6/9/2020,6/10/2020,101.29,4000,32,AGENT00116,VNDR00175,A00003819
TXN00000360,6/14/2020 0:00,5/26/2020,5/31/2020,121.21,7000,71,AGENT00782,VNDR00499,A00002171
TXN00000361,6/14/2020 0:00,6/6/2020,6/9/2020,157.08,5000,98,AGENT00577,VNDR00109,A00008500
TXN00000362,6/14/2020 0:00,5/30/2020,6/4/2020,10.28,500,82,AGENT00650,VNDR00042,A00009345
TXN00000363,6/14/2020 0:00,6/11/2020,6/11/2020,126.97,5000,41,AGENT00423,VNDR00197,A00000361
TXN00000364,6/14/2020 0:00,6/11/2020,6/11/2020,56.77,5000,18,AGENT00434,VNDR00389,A00006836
TXN00000365,6/14/2020 0:00,6/5/2020,6/8/2020,10.66,100,72,AGENT00409,VNDR00066,A00000946
TXN00000366,6/14/2020 0:00,6/10/2020,6/11/2020,159.35,25000,112,AGENT00159,VNDR00443,A00005678
TXN00000367,6/14/2020 0:00,6/10/2020,6/11/2020,104.23,1000,97,AGENT00197,VNDR00527,A00000595
TXN00000368,6/14/2020 0:00,5/31/2020,6/5/2020,7.24,300,82,AGENT00696,VNDR00570,A00002295
TXN00000369,6/15/2020 0:00,6/11/2020,6/12/2020,9.31,600,95,AGENT00198,VNDR00373,A00001491
TXN00000370,6/15/2020 0:00,6/13/2020,6/13/2020,104.1,6000,101,AGENT00427,VNDR00583,A00001993
TXN00000371,6/15/2020 0:00,6/8/2020,6/10/2020,56.91,58000,104,AGENT00832,VNDR00197,A00008645
TXN00000372,6/15/2020 0:00,6/1/2020,6/6/2020,183.36,6000,119,AGENT00253,VNDR00197,A00008129
TXN00000373,6/15/2020 0:00,6/7/2020,6/10/2020,9.24,200,107,AGENT00333,VNDR00206,A00009901
TXN00000374,6/15/2020 0:00,6/1/2020,6/6/2020,8.43,700,8,AGENT00315,VNDR00482,A00001872
TXN00000375,6/15/2020 0:00,6/8/2020,6/10/2020,8.86,500,33,AGENT00796,VNDR00010,A00002669
TXN00000376,6/15/2020 0:00,5/29/2020,6/3/2020,84.51,11000,74,AGENT00928,VNDR00398,A00009611
TXN00000377,6/15/2020 0:00,5/31/2020,6/5/2020,139.24,4000,39,AGENT00308,VNDR00553,A00004912
TXN00000378,6/15/2020 0:00,6/11/2020,6/12/2020,195.7,5000,78,AGENT00420,VNDR00197,A00002958
TXN00000379,6/15/2020 0:00,6/4/2020,6/9/2020,135.65,10000,66,AGENT00214,VNDR00034,A00006631
TXN00000380,6/15/2020 0:00,6/13/2020,6/13/2020,94.8,4000,114,AGENT01069,VNDR00543,A00004502
TXN00000381,6/15/2020 0:00,6/12/2020,6/12/2020,11.32,600,96,AGENT00176,VNDR00197,A00008948
TXN00000382,6/15/2020 0:00,6/7/2020,6/10/2020,94.03,19000,102,AGENT00601,VNDR00565,A00001829
TXN00000383,6/15/2020 0:00,6/4/2020,6/9/2020,8.38,700,119,AGENT00553,VNDR00541,A00007430
TXN00000384,6/15/2020 0:00,6/12/2020,6/12/2020,193.07,15000,98,AGENT01192,VNDR00448,A00001261
TXN00000385,6/15/2020 0:00,6/6/2020,6/9/2020,141.39,12000,74,AGENT00471,VNDR00197,A00005509
TXN00000386,6/15/2020 0:00,6/13/2020,6/13/2020,57.19,47000,34,AGENT00208,VNDR00510,A00001558
TXN00000387,6/15/2020 0:00,6/13/2020,6/13/2020,108.51,32000,103,AGENT00396,VNDR00500,A00008409
TXN00000388,6/15/2020 0:00,6/13/2020,6/13/2020,102.47,18000,8,AGENT01041,VNDR00211,A00008791
TXN00000389,6/15/2020 0:00,5/30/2020,6/4/2020,55.97,4000,97,AGENT01184,VNDR00071,A00001037
TXN00000390,6/15/2020 0:00,5/28/2020,6/2/2020,112.53,8000,17,AGENT01057,VNDR00197,A00005419
TXN00000391,6/15/2020 0:00,6/14/2020,6/14/2020,6.97,700,74,AGENT00652,VNDR00306,A00007251
TXN00000392,6/15/2020 0:00,5/29/2020,6/3/2020,78.38,56000,106,AGENT01144,VNDR00556,A00004444
TXN00000393,6/15/2020 0:00,5/29/2020,6/3/2020,105.72,26000,57,AGENT00231,VNDR00373,A00001464
TXN00000394,6/15/2020 0:00,6/9/2020,6/11/2020,113.33,2000,6,AGENT00563,VNDR00335,A00001168
TXN00000395,6/15/2020 0:00,6/6/2020,6/9/2020,97.88,2000,53,AGENT01098,VNDR00287,A00005513
TXN00000396,6/15/2020 0:00,6/10/2020,6/11/2020,87.54,11000,31,AGENT00099,VNDR00200,A00004933
TXN00000397,6/15/2020 0:00,6/13/2020,6/13/2020,78.64,9000,23,AGENT00746,VNDR00262,A00001361
TXN00000398,6/15/2020 0:00,6/2/2020,6/7/2020,154.17,15000,88,AGENT00938,VNDR00470,A00002966
TXN00000399,6/16/2020 0:00,6/14/2020,6/14/2020,81.13,67000,46,AGENT01197,VNDR00453,A00001589
TXN00000400,6/16/2020 0:00,6/3/2020,6/8/2020,61.9,86000,119,AGENT01005,VNDR00350,A00007135
TXN00000401,6/16/2020 0:00,6/1/2020,6/6/2020,82.78,14000,66,AGENT00866,VNDR00042,A00005826
TXN00000402,6/16/2020 0:00,6/11/2020,6/12/2020,9.29,500,44,AGENT00205,VNDR00242,A00006409
TXN00000403,6/16/2020 0:00,5/31/2020,6/5/2020,6.88,200,38,AGENT00711,VNDR00109,A00006341
TXN00000404,6/16/2020 0:00,5/27/2020,6/1/2020,60.94,31000,30,AGENT00952,VNDR00197,A00001262
TXN00000405,6/16/2020 0:00,6/7/2020,6/10/2020,6.74,200,75,AGENT00994,VNDR00197,A00007820
TXN00000406,6/16/2020 0:00,5/29/2020,6/3/2020,172.4,19000,92,AGENT01076,VNDR00582,A00002331
TXN00000407,6/16/2020 0:00,6/2/2020,6/7/2020,124.37,39000,19,AGENT00683,VNDR00229,A00000164
TXN00000408,6/16/2020 0:00,6/5/2020,6/10/2020,97.16,18000,66,AGENT00718,VNDR00417,A00006258
TXN00000409,6/16/2020 0:00,6/2/2020,6/7/2020,11.33,400,24,AGENT00132,VNDR00570,A00002981
TXN00000410,6/16/2020 0:00,6/9/2020,6/11/2020,6.14,600,58,AGENT00550,VNDR00265,A00002416
TXN00000411,6/16/2020 0:00,6/7/2020,6/10/2020,91.97,2000,38,AGENT00833,VNDR00189,A00008554
TXN00000412,6/16/2020 0:00,6/15/2020,6/15/2020,9.91,500,58,AGENT00840,VNDR00254,A00009324
TXN00000413,6/16/2020 0:00,6/13/2020,6/13/2020,9.06,600,76,AGENT00762,VNDR00197,A00000265
TXN00000414,6/16/2020 0:00,6/2/2020,6/7/2020,108.02,15000,91,AGENT00529,VNDR00537,A00003486
TXN00000415,6/16/2020 0:00,6/15/2020,6/15/2020,133.72,9000,89,AGENT01086,VNDR00586,A00003620
TXN00000416,6/16/2020 0:00,5/27/2020,6/1/2020,52.67,4000,84,AGENT00907,VNDR00209,A00006219
TXN00000417,6/16/2020 0:00,6/11/2020,6/12/2020,8.59,100,94,AGENT00262,VNDR00336,A00000862
TXN00000418,6/16/2020 0:00,5/28/2020,6/2/2020,60.08,1000,82,AGENT01124,VNDR00197,A00005170
TXN00000419,6/16/2020 0:00,6/15/2020,6/15/2020,75.45,74000,95,AGENT00313,VNDR00275,A00008325
TXN00000420,6/16/2020 0:00,5/30/2020,6/4/2020,91.89,6000,118,AGENT00707,VNDR00307,A00008078
TXN00000421,6/16/2020 0:00,6/6/2020,6/9/2020,103.4,2000,7,AGENT00799,VNDR00197,A00000369
TXN00000422,6/16/2020 0:00,5/30/2020,6/4/2020,9.01,400,103,AGENT00068,VNDR00197,A00006036
TXN00000423,6/16/2020 0:00,5/27/2020,6/1/2020,75.68,86000,88,AGENT00123,VNDR00138,A00009813
TXN00000424,6/16/2020 0:00,6/4/2020,6/9/2020,85.89,20000,18,AGENT01102,VNDR00197,A00002605
TXN00000425,6/17/2020 0:00,6/12/2020,6/13/2020,65.96,99000,75,AGENT00875,VNDR00197,A00001501
TXN00000426,6/17/2020 0:00,6/7/2020,6/10/2020,116.49,8000,37,AGENT00344,VNDR00197,A00009851
TXN00000427,6/17/2020 0:00,6/12/2020,6/13/2020,50.11,3000,101,AGENT00109,VNDR00593,A00005245
TXN00000428,6/17/2020 0:00,6/11/2020,6/13/2020,141.35,30000,48,AGENT00067,VNDR00427,A00007332
TXN00000429,6/17/2020 0:00,6/2/2020,6/7/2020,83.47,2000,116,AGENT00293,VNDR00404,A00006969
TXN00000430,6/17/2020 0:00,6/15/2020,6/15/2020,66.06,52000,77,AGENT00044,VNDR00197,A00002774
TXN00000431,6/17/2020 0:00,6/11/2020,6/13/2020,85.53,1000,11,AGENT01019,VNDR00197,A00004658
TXN00000432,6/17/2020 0:00,5/29/2020,6/3/2020,8.8,400,96,AGENT01055,VNDR00197,A00007883
TXN00000433,6/17/2020 0:00,6/12/2020,6/13/2020,64.4,2000,17,AGENT00062,VNDR00197,A00000764
TXN00000434,6/17/2020 0:00,6/5/2020,6/10/2020,109.65,18000,94,AGENT00765,VNDR00323,A00004710
TXN00000435,6/17/2020 0:00,6/16/2020,6/16/2020,77.08,7000,52,AGENT00079,VNDR00197,A00000274
TXN00000436,6/17/2020 0:00,6/16/2020,6/16/2020,63.29,68000,105,AGENT00767,VNDR00310,A00009965
TXN00000437,6/17/2020 0:00,6/9/2020,6/12/2020,81.68,25000,106,AGENT00254,VNDR00432,A00000716
TXN00000438,6/17/2020 0:00,6/9/2020,6/12/2020,95.12,2000,23,AGENT00148,VNDR00104,A00007084
TXN00000439,6/17/2020 0:00,6/6/2020,6/11/2020,103.64,7000,119,AGENT00140,VNDR00109,A00002883
TXN00000440,6/17/2020 0:00,5/29/2020,6/3/2020,7.69,400,71,AGENT00741,VNDR00314,A00001963
TXN00000441,6/17/2020 0:00,6/4/2020,6/9/2020,94.52,37000,113,AGENT00022,VNDR00519,A00009895
TXN00000442,6/17/2020 0:00,6/11/2020,6/13/2020,85.13,38000,56,AGENT00451,VNDR00197,A00008860
TXN00000443,6/17/2020 0:00,5/28/2020,6/2/2020,130.07,5000,50,AGENT00843,VNDR00461,A00000160
TXN00000444,6/17/2020 0:00,6/15/2020,6/15/2020,92.89,43000,34,AGENT00432,VNDR00045,A00002407
TXN00000445,6/17/2020 0:00,6/13/2020,6/14/2020,143.83,20000,29,AGENT01117,VNDR00408,A00009114
TXN00000446,6/17/2020 0:00,6/3/2020,6/8/2020,189.2,14000,8,AGENT00429,VNDR00280,A00004624
TXN00000447,6/17/2020 0:00,6/6/2020,6/11/2020,143.39,9000,75,AGENT00311,VNDR00197,A00008629
TXN00000448,6/17/2020 0:00,6/9/2020,6/12/2020,9.87,300,40,AGENT00111,VNDR00197,A00003725
TXN00000449,6/17/2020 0:00,6/7/2020,6/10/2020,67.48,3000,31,AGENT00207,VNDR00185,A00002170
TXN00000450,6/17/2020 0:00,6/8/2020,6/11/2020,88.11,3000,30,AGENT00823,VNDR00296,A00004718
TXN00000451,6/17/2020 0:00,6/5/2020,6/10/2020,53.24,33000,79,AGENT00692,VNDR00488,A00009778
TXN00000452,6/17/2020 0:00,6/3/2020,6/8/2020,99.6,4000,36,AGENT01187,VNDR00479,A00000545
TXN00000453,6/17/2020 0:00,6/5/2020,6/10/2020,103.05,14000,87,AGENT00890,VNDR00197,A00005933
TXN00000454,6/17/2020 0:00,6/7/2020,6/10/2020,8.45,300,62,AGENT00032,VNDR00301,A00004993
TXN00000455,6/18/2020 0:00,6/7/2020,6/12/2020,81.88,3000,15,AGENT00107,VNDR00123,A00009586
TXN00000456,6/18/2020 0:00,5/29/2020,6/3/2020,120.59,8000,66,AGENT00466,VNDR00167,A00001467
TXN00000457,6/18/2020 0:00,6/3/2020,6/8/2020,167.32,1000,68,AGENT01199,VNDR00115,A00002721
TXN00000458,6/18/2020 0:00,6/7/2020,6/12/2020,102.2,14000,44,AGENT00101,VNDR00523,A00009630
TXN00000459,6/18/2020 0:00,5/31/2020,6/5/2020,106.82,37000,64,AGENT01057,VNDR00018,A00006048
TXN00000460,6/18/2020 0:00,5/29/2020,6/3/2020,71.72,92000,111,AGENT00516,VNDR00197,A00005153
TXN00000461,6/18/2020 0:00,6/12/2020,6/14/2020,59.24,50000,53,AGENT00528,VNDR00591,A00009624
TXN00000462,6/18/2020 0:00,6/15/2020,6/15/2020,65.88,1000,29,AGENT00665,VNDR00278,A00007248
